order_id,distance_km,prep_time_min,estimated_travel_time_min,hour_of_day,day_of_week,is_raining,courier_experience,actual_delivery_time_min,promised_eta_min,is_late
30501,6.46,10,9.5,14,5,0,0,32.4,19.5,1
30502,2.87,14,4.5,14,2,1,0,35.2,18.5,1
30503,8.48,34,12.3,20,2,1,1,73.8,51.3,1
30504,3.4,17,5.0,11,4,0,1,33.5,27.0,0
30505,4.52,26,10.7,4,4,1,1,41.6,36.7,0
30506,1.28,13,1.9,10,3,0,0,25.6,14.9,1
30507,3.03,6,4.9,16,2,0,1,18.6,10.9,0
30508,2.74,24,6.0,22,5,0,1,37.4,30.0,0
30509,8.96,11,17.1,0,5,1,1,37.0,28.1,0
30510,8.49,19,15.7,10,4,0,1,39.7,34.7,0
30511,6.69,27,15.1,13,2,0,1,48.3,47.1,0
30512,4.95,22,10.8,1,3,0,1,37.7,32.8,0
30513,10.73,6,17.1,11,1,1,1,40.8,28.1,1
30514,10.67,25,22.6,11,2,0,1,61.1,52.6,0
30515,7.43,17,15.3,11,3,0,2,40.3,37.3,0
30516,8.07,12,11.9,7,3,0,2,24.8,23.9,0
30517,9.66,25,14.8,6,5,0,1,48.1,39.8,0
30518,8.81,31,21.7,1,6,1,0,70.0,52.7,1
30519,3.09,11,7.8,8,4,0,1,12.5,18.8,0
30520,6.29,6,14.2,9,2,0,1,26.6,20.2,0
30521,2.25,30,3.8,18,6,1,1,57.3,38.8,1
30522,9.81,12,20.8,1,0,0,0,44.8,32.8,1
30523,8.02,14,15.8,16,1,0,0,35.6,29.8,0
30524,11.76,8,33.3,12,0,0,1,55.4,46.3,0
30525,2.07,7,4.1,20,3,1,2,30.8,16.1,1
30526,6.37,17,14.3,6,4,0,0,42.8,31.3,1
30527,8.83,23,18.7,21,4,0,1,49.4,46.7,0
30528,10.47,33,28.4,16,0,0,2,58.5,61.4,0
30529,10.31,19,19.7,15,1,0,1,34.8,38.7,0
30530,2.82,29,5.0,5,0,1,0,48.6,34.0,1
30531,11.8,32,24.0,6,3,1,0,72.1,56.0,1
30532,11.79,19,31.0,19,4,1,1,62.7,55.0,0
30533,11.64,21,23.9,22,5,1,0,65.3,44.9,1
30534,7.56,17,16.7,23,4,0,2,39.2,33.7,0
30535,10.07,27,20.6,21,6,0,1,67.6,52.6,1
30536,1.37,6,2.2,3,5,0,1,19.9,8.2,1
30537,3.44,33,5.0,22,6,0,0,43.9,38.0,0
30538,1.56,19,2.8,17,6,1,0,38.1,21.8,1
30539,6.31,8,12.9,15,3,0,2,16.3,20.9,0
30540,11.59,12,22.2,19,3,0,1,42.3,39.2,0
30541,7.97,21,12.2,17,2,0,0,46.5,33.2,1
30542,5.8,5,9.0,13,6,1,1,34.0,19.0,1
30543,9.62,28,14.9,9,3,1,1,60.7,42.9,1
30544,6.83,30,10.1,12,4,0,1,46.0,45.1,0
30545,5.76,22,8.7,15,5,0,1,39.8,30.7,0
30546,7.74,26,16.0,3,6,0,0,55.2,42.0,1
30547,6.39,7,11.5,11,5,0,2,25.2,23.5,0
30548,7.88,33,15.4,18,6,1,2,60.4,53.4,0
30549,9.73,17,18.0,8,2,0,1,39.3,35.0,0
30550,5.82,19,10.7,5,1,0,1,33.7,29.7,0
30551,5.27,13,8.2,22,3,1,1,28.5,21.2,0
30552,6.92,19,10.8,6,5,0,1,33.2,29.8,0
30553,10.9,5,21.7,18,0,1,1,36.4,31.7,0
30554,5.36,21,10.2,2,6,0,2,27.7,31.2,0
30555,10.25,13,18.9,6,2,0,2,35.3,31.9,0
30556,7.6,31,12.9,5,0,0,2,41.4,43.9,0
30557,0.64,10,1.2,9,3,1,2,12.8,11.2,0
30558,5.98,11,9.6,15,0,0,1,25.7,20.6,0
30559,2.92,24,6.2,23,5,0,1,30.5,30.2,0
30560,2.23,7,3.9,21,1,0,2,16.9,15.9,0
30561,3.2,24,4.7,23,3,0,1,28.6,28.7,0
30562,8.69,24,18.1,20,1,1,2,51.3,47.1,0
30563,7.71,20,19.4,8,0,0,2,40.6,39.4,0
30564,6.67,20,10.9,21,3,0,0,44.4,35.9,0
30565,6.2,28,10.1,23,1,1,0,55.1,38.1,1
30566,4.98,22,9.4,9,6,1,1,42.3,31.4,1
30567,10.7,29,25.6,16,4,0,0,66.7,54.6,1
30568,11.22,31,23.8,4,6,0,2,49.6,54.8,0
30569,9.29,13,14.5,19,4,0,2,34.2,32.5,0
30570,3.81,32,6.3,7,0,1,1,48.1,38.3,0
30571,11.01,22,23.6,21,5,0,1,60.3,50.6,0
30572,9.92,16,23.2,16,6,0,1,50.4,39.2,1
30573,1.93,29,4.6,4,0,1,1,48.1,33.6,1
30574,4.43,25,9.2,13,1,0,0,45.4,39.2,0
30575,4.27,26,9.7,14,5,0,2,36.8,35.7,0
30576,8.9,19,17.0,13,2,0,1,50.5,41.0,0
30577,6.52,6,16.2,19,0,0,2,34.2,27.2,0
30578,3.57,21,6.9,19,4,0,2,38.2,32.9,0
30579,3.15,28,5.7,14,5,0,1,39.1,33.7,0
30580,5.76,29,16.0,18,1,0,0,61.1,50.0,1
30581,8.16,7,16.7,8,5,1,0,44.1,23.7,1
30582,6.35,13,9.9,14,1,1,1,31.0,22.9,0
30583,3.5,26,7.7,7,3,0,1,30.6,33.7,0
30584,7.63,7,11.5,14,2,0,2,20.4,18.5,0
30585,11.99,31,32.0,22,2,0,1,71.3,63.0,0
30586,2.53,25,4.3,15,3,1,2,29.8,29.3,0
30587,6.58,28,12.8,16,3,0,1,42.4,40.8,0
30588,4.82,14,7.9,15,0,0,1,24.3,21.9,0
30589,3.01,23,5.6,5,3,0,1,31.1,28.6,0
30590,10.57,13,25.4,7,4,0,2,36.8,38.4,0
30591,11.51,8,17.9,23,5,0,0,34.6,25.9,0
30592,4.53,8,6.8,17,2,0,1,17.9,14.8,0
30593,4.49,10,7.4,14,0,0,1,27.0,17.4,0
30594,1.56,33,3.2,22,4,0,0,42.2,36.2,0
30595,7.6,7,18.1,22,1,1,0,43.8,25.1,1
30596,0.81,30,2.1,4,0,0,2,30.9,32.1,0
30597,6.21,20,10.1,0,6,1,0,44.6,30.1,1
30598,2.26,26,5.2,3,5,1,2,38.4,31.2,0
30599,8.23,24,14.5,23,2,0,2,40.6,38.5,0
30600,11.18,21,17.6,6,3,0,2,37.0,38.6,0
30601,1.52,32,2.9,18,6,0,1,38.4,39.9,0
30602,9.44,5,16.5,10,0,0,1,28.7,21.5,0
30603,10.05,20,22.4,15,4,0,2,40.2,42.4,0
30604,2.53,34,5.1,18,4,0,0,49.3,44.1,0
30605,11.11,23,22.2,14,0,0,1,46.6,45.2,0
30606,7.64,10,13.9,23,4,0,1,28.5,23.9,0
30607,6.65,12,12.1,3,2,0,0,33.0,24.1,0
30608,8.22,26,16.3,8,5,0,1,49.2,42.3,0
30609,3.81,23,10.6,18,5,0,0,55.9,38.6,1
30610,0.79,21,1.5,17,6,0,1,23.5,22.5,0
30611,5.58,6,11.1,3,4,0,2,20.6,17.1,0
30612,9.05,13,15.5,21,4,1,0,51.5,33.5,1
30613,11.06,18,26.8,15,6,0,1,40.7,44.8,0
30614,5.45,18,7.8,0,2,0,1,27.1,25.8,0
30615,3.53,22,5.2,11,1,0,1,36.9,32.2,0
30616,2.01,22,3.3,11,5,0,2,31.1,30.3,0
30617,11.26,18,24.0,19,3,1,2,58.3,47.0,1
30618,3.16,26,5.8,13,5,0,1,50.1,36.8,1
30619,10.98,24,20.6,4,5,0,2,42.9,44.6,0
30620,2.61,27,4.3,0,6,0,1,34.7,31.3,0
30621,0.71,14,1.4,2,6,0,0,28.9,15.4,1
30622,3.08,6,5.9,22,5,1,0,22.0,11.9,1
30623,6.17,34,10.1,5,6,0,1,50.0,44.1,0
30624,4.51,31,9.1,16,4,0,2,41.3,40.1,0
30625,10.94,12,17.7,6,2,0,1,32.9,29.7,0
30626,6.77,26,11.5,11,3,0,1,48.4,42.5,0
30627,1.85,14,3.3,22,6,0,2,15.7,17.3,0
30628,7.69,28,16.0,22,4,1,1,62.3,44.0,1
30629,4.97,9,8.1,9,2,0,1,13.0,17.1,0
30630,8.31,15,14.3,18,3,1,2,46.4,34.3,1
30631,9.54,21,15.1,15,1,1,1,45.7,36.1,0
30632,11.83,25,24.3,19,4,1,1,71.9,54.3,1
30633,7.13,13,16.1,12,5,1,0,55.2,34.1,1
30634,4.72,23,13.1,17,6,0,1,41.0,36.1,0
30635,5.49,17,10.2,12,6,0,0,45.3,32.2,1
30636,5.13,15,8.3,17,1,0,2,23.4,23.3,0
30637,5.68,29,9.9,19,3,1,1,54.9,43.9,1
30638,0.85,10,1.4,20,4,0,1,20.2,16.4,0
30639,3.34,26,7.3,10,4,0,2,33.1,33.3,0
30640,11.86,22,17.2,12,4,0,1,50.2,44.2,0
30641,11.17,25,31.3,1,5,1,1,67.5,56.3,1
30642,1.06,28,2.8,2,5,0,2,28.6,30.8,0
30643,11.77,29,19.1,23,1,0,1,56.4,48.1,0
30644,9.61,15,21.7,11,4,0,2,40.0,41.7,0
30645,0.53,17,1.3,3,4,0,2,20.3,18.3,0
30646,11.0,31,23.2,16,2,0,1,64.5,54.2,1
30647,11.54,20,32.6,6,0,1,1,65.5,52.6,1
30648,7.73,31,14.0,17,0,0,2,43.0,45.0,0
30649,9.57,34,18.9,23,0,0,1,57.7,52.9,0
30650,4.32,27,10.2,7,2,0,2,35.1,37.2,0
30651,7.08,29,11.3,9,4,0,0,53.6,40.3,1
30652,8.91,8,14.7,22,2,0,2,27.6,22.7,0
30653,6.95,27,11.8,6,5,0,2,42.1,38.8,0
30654,4.0,20,5.9,21,4,0,1,38.8,30.9,0
30655,7.97,20,17.5,0,0,1,2,46.5,37.5,0
30656,10.14,34,22.3,10,5,1,1,70.0,56.3,1
30657,10.11,12,16.4,12,3,0,1,39.0,33.4,0
30658,2.02,12,4.8,1,6,0,0,19.4,16.8,0
30659,5.62,10,8.2,14,6,0,1,19.6,18.2,0
30660,0.95,6,2.2,22,2,0,1,10.0,8.2,0
30661,7.78,10,19.1,15,4,0,1,42.3,29.1,1
30662,3.28,20,6.6,12,4,0,2,32.8,31.6,0
30663,11.2,15,31.1,18,3,1,0,63.5,51.1,1
30664,7.61,12,13.1,17,1,0,2,27.2,25.1,0
30665,5.11,34,8.3,16,4,0,2,46.6,42.3,0
30666,8.91,27,18.7,20,0,0,0,64.6,50.7,1
30667,2.89,10,6.2,5,4,0,1,24.4,16.2,0
30668,1.55,33,2.6,18,4,0,0,52.2,40.6,1
30669,1.5,24,2.8,12,2,0,1,32.6,31.8,0
30670,7.2,17,14.0,4,3,0,1,33.1,31.0,0
30671,10.72,15,21.2,9,2,0,1,39.1,36.2,0
30672,3.06,28,4.7,18,6,1,1,47.2,37.7,0
30673,9.24,17,25.9,8,0,0,1,43.3,42.9,0
30674,0.93,26,1.7,16,4,1,1,37.7,27.7,1
30675,4.56,19,8.7,7,3,0,1,31.5,27.7,0
30676,8.02,25,18.0,19,5,0,0,65.2,48.0,1
30677,10.0,27,22.5,17,6,0,1,48.2,49.5,0
30678,11.35,5,22.3,12,6,0,0,49.9,32.3,1
30679,7.77,8,21.8,13,2,0,1,36.9,34.8,0
30680,5.82,26,11.5,23,3,0,2,39.1,37.5,0
30681,1.2,13,1.8,3,5,0,1,16.1,14.8,0
30682,3.67,28,5.9,21,2,0,1,50.8,38.9,1
30683,11.12,16,24.9,0,3,0,2,41.7,40.9,0
30684,7.2,7,19.5,3,0,0,0,37.9,26.5,1
30685,4.44,18,9.1,23,6,0,2,25.8,27.1,0
30686,3.36,32,7.3,6,6,0,2,42.1,39.3,0
30687,1.81,34,4.7,17,6,0,2,44.4,38.7,0
30688,9.14,18,20.4,10,6,0,1,42.9,38.4,0
30689,5.24,24,7.6,3,2,0,1,33.6,31.6,0
30690,11.27,28,16.3,4,6,0,2,46.7,44.3,0
30691,5.73,17,13.4,22,4,0,0,40.8,30.4,1
30692,9.91,25,22.6,16,2,0,1,49.6,47.6,0
30693,2.0,31,3.1,9,6,1,2,33.8,34.1,0
30694,2.24,28,3.6,6,3,0,1,33.7,31.6,0
30695,3.64,21,5.9,11,2,0,1,34.5,31.9,0
30696,2.7,5,5.0,9,1,0,1,15.4,10.0,0
30697,11.73,26,22.7,18,0,0,1,54.7,53.7,0
30698,9.79,24,25.6,9,3,0,1,55.9,49.6,0
30699,4.51,19,6.7,2,4,0,1,34.7,25.7,0
30700,6.48,14,9.9,20,1,0,1,32.8,28.9,0
30701,6.63,18,13.9,18,0,0,2,44.6,36.9,0
30702,7.48,16,18.0,15,0,0,2,30.3,34.0,0
30703,1.69,9,3.3,23,2,0,1,20.4,12.3,0
30704,4.51,9,6.5,17,0,0,2,17.1,15.5,0
30705,1.49,14,2.9,15,4,0,2,21.6,16.9,0
30706,11.07,22,17.0,22,1,1,1,52.6,39.0,1
30707,5.14,5,9.3,10,3,0,1,13.3,14.3,0
30708,8.86,26,16.9,15,3,0,2,46.0,42.9,0
30709,11.09,5,18.5,13,1,1,1,30.8,28.5,0
30710,4.06,12,5.9,0,2,0,0,28.4,17.9,1
30711,1.51,32,2.5,0,0,0,1,35.7,34.5,0
30712,4.37,9,6.4,22,4,0,1,22.1,15.4,0
30713,8.22,12,16.8,17,2,1,2,38.5,28.8,0
30714,6.25,33,16.5,21,3,0,1,58.1,54.5,0
30715,1.36,7,3.5,12,5,1,1,28.7,15.5,1
30716,1.31,12,3.1,22,3,1,1,27.7,15.1,1
30717,8.54,21,13.9,4,0,1,2,47.8,34.9,1
30718,8.97,14,19.9,8,2,0,2,38.9,33.9,0
30719,1.76,22,4.1,20,3,1,2,46.3,31.1,1
30720,9.64,31,14.6,0,0,0,1,40.8,45.6,0
30721,4.47,18,6.8,20,0,1,2,39.0,29.8,0
30722,1.28,17,3.5,12,2,0,2,31.2,25.5,0
30723,4.34,14,7.5,2,2,0,0,24.3,21.5,0
30724,8.9,14,18.4,18,4,0,1,49.6,37.4,1
30725,8.04,22,18.0,10,2,1,1,44.4,40.0,0
30726,6.04,7,12.2,20,2,0,2,25.5,24.2,0
30727,3.72,9,6.7,2,4,0,1,22.2,15.7,0
30728,5.31,28,8.1,1,1,0,1,35.5,36.1,0
30729,4.89,18,9.0,15,0,0,1,33.8,27.0,0
30730,4.99,27,7.8,12,2,0,2,38.7,39.8,0
30731,6.13,30,15.2,5,5,0,0,56.1,45.2,1
30732,5.74,13,12.7,3,0,0,1,26.9,25.7,0
30733,1.68,16,2.6,16,5,0,2,26.0,18.6,0
30734,3.84,23,8.1,23,6,1,2,36.0,31.1,0
30735,1.98,25,4.7,0,4,0,1,35.9,29.7,0
30736,7.42,6,11.4,10,3,0,2,14.7,17.4,0
30737,5.36,21,15.0,23,6,0,2,43.8,36.0,0
30738,8.23,11,14.0,6,6,0,1,27.3,25.0,0
30739,1.51,18,3.1,17,0,0,1,31.7,21.1,1
30740,4.47,29,10.0,18,1,0,1,48.8,44.0,0
30741,2.57,9,3.7,22,3,1,1,27.0,12.7,1
30742,1.56,33,2.8,22,2,0,0,45.7,35.8,0
30743,9.39,15,14.2,12,4,0,2,44.2,34.2,0
30744,2.01,28,3.9,23,3,0,1,38.8,31.9,0
30745,2.51,10,4.0,10,0,0,2,18.3,14.0,0
30746,4.72,26,10.8,12,2,0,2,40.9,41.8,0
30747,3.87,30,7.9,22,1,0,1,46.1,37.9,0
30748,11.08,25,23.3,5,2,0,1,55.1,48.3,0
30749,11.87,32,25.1,12,6,0,0,76.6,62.1,1
30750,5.36,7,10.1,5,4,0,1,23.1,17.1,0
30751,2.81,32,7.9,23,5,1,1,47.0,39.9,0
30752,6.23,21,11.1,21,6,0,0,49.9,37.1,1
30753,6.2,12,15.9,16,2,0,2,37.1,27.9,0
30754,5.86,25,13.4,6,6,1,0,58.1,38.4,1
30755,0.73,19,1.3,9,3,0,1,28.0,20.3,0
30756,1.98,27,2.9,14,4,1,1,38.0,29.9,0
30757,2.12,26,3.4,16,3,0,1,32.5,29.4,0
30758,4.55,26,10.2,9,4,0,2,40.7,36.2,0
30759,7.18,30,10.3,5,6,0,1,47.7,40.3,0
30760,10.6,14,28.7,2,2,0,1,42.4,42.7,0
30761,3.07,11,8.6,14,0,1,1,29.1,19.6,0
30762,9.37,22,22.4,1,3,1,1,51.8,44.4,0
30763,3.1,11,6.5,11,2,0,1,31.7,22.5,0
30764,0.88,29,1.3,22,6,0,0,38.3,30.3,0
30765,7.97,32,12.4,14,4,1,1,60.9,44.4,1
30766,2.97,19,5.5,3,6,0,0,29.1,24.5,0
30767,11.08,28,22.3,17,6,0,0,57.5,50.3,0
30768,11.23,17,29.8,18,3,1,0,71.0,51.8,1
30769,1.71,31,3.9,1,1,0,1,37.3,34.9,0
30770,2.74,7,5.2,23,4,1,0,27.9,12.2,1
30771,2.92,34,7.1,8,6,0,2,48.2,41.1,0
30772,10.98,21,19.1,22,3,0,1,47.8,40.1,0
30773,1.4,33,2.2,21,6,0,1,47.5,40.2,0
30774,9.14,26,23.1,7,0,0,1,52.6,49.1,0
30775,3.81,26,6.9,22,6,0,1,33.2,32.9,0
30776,7.2,15,14.3,9,4,1,0,45.3,29.3,1
30777,2.54,24,4.9,13,0,0,1,40.4,33.9,0
30778,9.78,27,26.0,16,0,0,2,48.9,53.0,0
30779,8.21,27,14.0,23,5,1,1,46.2,41.0,0
30780,0.74,34,1.3,16,0,1,2,40.6,35.3,0
30781,3.23,6,7.0,21,6,0,0,25.0,18.0,0
30782,5.86,11,11.7,4,2,0,0,24.9,22.7,0
30783,6.61,17,10.2,6,0,0,1,24.9,27.2,0
30784,10.01,23,20.0,2,5,0,2,44.1,43.0,0
30785,4.95,22,7.2,21,6,1,0,50.8,34.2,1
30786,11.16,15,16.5,2,2,1,2,35.1,31.5,0
30787,2.73,9,4.0,2,5,1,2,23.0,13.0,0
30788,10.36,12,29.4,6,4,0,1,49.3,41.4,0
30789,10.9,28,16.6,6,6,0,2,45.7,44.6,0
30790,7.71,21,14.0,17,1,0,1,37.6,35.0,0
30791,11.63,5,31.4,7,3,0,2,35.8,36.4,0
30792,5.22,16,9.4,2,6,0,1,32.7,25.4,0
30793,8.54,16,13.7,8,0,1,2,39.4,29.7,0
30794,0.62,23,1.2,18,0,0,2,31.8,29.2,0
30795,3.66,29,5.9,17,1,0,2,36.9,34.9,0
30796,7.01,24,10.8,2,1,0,1,45.9,34.8,1
30797,10.57,34,20.8,19,5,1,1,87.0,59.8,1
30798,11.46,17,21.1,5,3,0,1,42.9,38.1,0
30799,7.16,29,11.7,12,2,0,1,44.6,45.7,0
30800,10.34,5,29.5,12,6,1,1,58.3,39.5,1
30801,9.69,14,15.3,14,3,1,2,35.6,29.3,0
30802,9.4,32,24.4,4,0,1,1,68.1,56.4,1
30803,1.78,6,3.0,6,1,0,2,13.4,9.0,0
30804,6.0,33,13.3,23,2,0,1,57.6,46.3,1
30805,6.09,20,8.9,2,1,0,1,30.5,28.9,0
30806,9.56,13,13.8,2,4,0,0,37.5,26.8,1
30807,7.24,5,17.9,4,0,0,1,26.0,22.9,0
30808,9.93,30,17.9,11,0,0,2,58.0,52.9,0
30809,11.5,10,32.2,4,5,0,1,41.3,42.2,0
30810,6.88,32,10.1,13,4,0,1,53.5,47.1,0
30811,9.6,34,13.9,14,6,1,1,56.7,47.9,0
30812,6.95,11,13.7,23,0,1,1,37.9,24.7,1
30813,7.7,25,16.5,0,2,0,2,46.7,41.5,0
30814,5.97,19,10.5,19,3,0,0,41.1,34.5,0
30815,11.54,22,18.6,18,2,0,1,50.5,45.6,0
30816,9.9,7,14.6,9,1,0,2,22.0,21.6,0
30817,9.15,18,18.4,12,6,1,1,57.2,41.4,1
30818,4.29,18,8.7,6,5,0,0,39.1,26.7,1
30819,6.08,21,11.5,14,2,0,2,33.5,32.5,0
30820,10.42,14,24.8,14,3,0,1,43.9,38.8,0
30821,11.27,18,31.8,3,1,0,0,64.5,49.8,1
30822,11.97,9,18.3,0,4,0,0,35.6,27.3,0
30823,8.95,14,17.7,10,5,0,0,37.6,31.7,0
30824,8.9,21,15.0,6,2,0,0,50.1,36.0,1
30825,1.58,23,2.5,17,0,0,1,21.6,25.5,0
30826,9.14,8,18.7,5,1,0,1,33.1,26.7,0
30827,4.49,23,9.3,14,0,1,1,42.9,32.3,1
30828,10.44,15,15.1,14,4,0,2,31.3,30.1,0
30829,0.63,12,1.0,14,4,1,1,19.2,13.0,0
30830,11.25,30,18.3,18,1,0,1,63.6,53.3,1
30831,6.06,28,15.2,15,4,0,0,56.8,43.2,1
30832,1.97,25,4.5,17,0,0,2,30.5,29.5,0
30833,7.41,17,10.8,19,3,0,0,45.5,32.8,1
30834,8.46,29,16.7,7,0,0,2,46.6,45.7,0
30835,9.47,17,26.0,3,1,0,1,43.6,43.0,0
30836,8.57,11,13.3,4,2,1,1,38.6,24.3,1
30837,6.86,19,18.9,17,4,0,1,45.5,37.9,0
30838,1.44,21,3.0,20,5,1,1,43.3,29.0,1
30839,10.42,23,21.8,18,1,0,2,51.0,49.8,0
30840,11.81,13,25.7,6,3,0,1,41.7,38.7,0
30841,9.45,21,15.3,4,4,0,2,42.5,36.3,0
30842,0.9,18,2.2,20,6,0,2,36.0,25.2,1
30843,9.19,12,22.8,4,1,1,2,40.6,34.8,0
30844,3.6,23,7.1,12,0,0,1,49.4,35.1,1
30845,11.56,14,16.8,0,1,0,1,31.5,30.8,0
30846,1.23,16,3.3,2,1,0,2,20.6,19.3,0
30847,1.56,33,2.5,2,0,0,1,45.1,35.5,0
30848,2.59,20,3.8,5,0,0,1,26.4,23.8,0
30849,9.16,21,26.0,18,3,1,0,77.4,52.0,1
30850,7.99,22,18.7,0,2,1,2,45.8,40.7,0
30851,8.86,9,24.0,8,4,1,1,48.7,33.0,1
30852,4.57,8,8.4,4,0,0,1,19.8,16.4,0
30853,10.62,17,15.5,5,2,1,1,41.6,32.5,0
30854,5.63,5,8.8,5,5,0,0,20.6,13.8,0
30855,2.04,13,3.6,1,0,0,2,20.8,16.6,0
30856,9.33,7,13.7,3,1,0,1,20.1,20.7,0
30857,6.59,23,12.9,13,4,0,1,46.2,40.9,0
30858,7.32,31,10.5,13,0,1,1,60.3,46.5,1
30859,4.93,5,11.7,3,2,0,1,21.7,16.7,0
30860,8.67,34,13.8,2,1,0,1,49.9,47.8,0
30861,0.91,19,2.4,1,1,0,2,20.1,21.4,0
30862,6.15,9,17.5,20,6,0,2,32.0,31.5,0
30863,5.41,14,10.3,1,5,0,1,31.8,24.3,0
30864,9.08,15,14.5,15,5,0,0,39.2,29.5,0
30865,3.56,15,9.7,14,4,1,0,42.1,24.7,1
30866,3.19,14,5.1,2,5,0,0,22.8,19.1,0
30867,4.18,33,6.2,7,5,0,0,45.0,39.2,0
30868,6.03,22,16.6,2,0,0,2,38.5,38.6,0
30869,2.91,10,7.7,17,2,0,0,22.3,17.7,0
30870,8.37,14,13.1,18,5,1,2,48.6,32.1,1
30871,4.31,15,10.6,6,3,0,0,35.6,25.6,0
30872,5.35,33,13.2,0,4,1,0,65.7,46.2,1
30873,6.91,31,12.9,14,4,0,2,52.5,43.9,0
30874,4.83,10,8.6,12,1,0,0,40.0,23.6,1
30875,8.56,26,19.0,3,2,1,1,58.8,45.0,1
30876,8.05,19,15.0,22,3,0,2,34.5,34.0,0
30877,9.2,11,22.4,3,4,1,1,47.4,33.4,1
30878,6.51,11,18.1,17,4,1,2,25.4,29.1,0
30879,4.73,24,12.6,6,0,0,2,42.8,36.6,0
30880,2.81,17,5.7,6,3,1,1,33.5,22.7,1
30881,5.52,5,13.3,19,0,1,1,33.5,23.3,1
30882,10.54,11,18.4,16,0,0,1,28.3,29.4,0
30883,1.89,5,3.5,4,3,0,2,10.0,8.5,0
30884,2.98,7,5.3,23,3,0,2,19.4,12.3,0
30885,8.15,10,21.0,21,1,0,1,36.1,36.0,0
30886,7.11,32,10.6,1,3,1,2,45.8,42.6,0
30887,11.04,15,16.9,7,1,0,1,33.9,31.9,0
30888,0.83,22,1.7,10,5,0,0,30.7,23.7,0
30889,10.6,32,21.1,10,5,1,0,68.5,53.1,1
30890,8.84,25,17.5,14,3,1,1,60.2,42.5,1
30891,9.42,33,18.8,21,0,0,2,65.2,56.8,0
30892,4.85,17,9.8,10,3,0,0,32.7,26.8,0
30893,4.03,5,7.7,0,3,1,1,22.9,12.7,1
30894,0.67,9,1.2,1,2,0,2,16.8,10.2,0
30895,9.56,33,18.8,7,3,0,2,60.6,51.8,0
30896,2.36,34,5.4,3,5,1,2,40.2,39.4,0
30897,3.1,23,5.5,21,5,0,1,44.9,33.5,1
30898,3.68,15,8.0,18,2,0,0,48.3,28.0,1
30899,10.5,9,27.4,9,0,0,0,45.5,36.4,0
30900,3.81,27,7.8,3,4,1,1,47.8,34.8,1
30901,5.4,16,9.7,21,0,1,0,45.4,30.7,1
30902,9.09,32,20.6,13,6,0,1,71.4,57.6,1
30903,10.76,25,15.5,18,0,0,1,54.2,45.5,0
30904,9.6,21,14.5,22,3,0,1,42.0,35.5,0
30905,6.66,30,15.2,7,2,1,2,50.3,45.2,0
30906,0.53,17,0.8,20,5,0,0,42.4,22.8,1
30907,2.32,24,5.4,10,1,0,2,27.8,29.4,0
30908,3.42,12,5.3,16,3,0,0,27.2,17.3,0
30909,5.26,34,12.4,23,5,0,1,54.5,46.4,0
30910,4.67,6,9.9,1,6,0,0,27.9,15.9,1
30911,6.42,12,10.2,4,4,0,2,22.6,22.2,0
30912,5.24,7,9.8,6,5,0,0,25.3,16.8,0
30913,8.85,33,21.8,12,2,1,2,73.8,59.8,1
30914,1.1,25,1.6,15,1,0,1,29.6,26.6,0
30915,11.94,12,22.9,12,4,0,2,48.2,39.9,0
30916,10.2,32,18.5,5,6,0,2,50.9,50.5,0
30917,4.35,26,6.7,17,6,0,1,33.8,32.7,0
30918,5.06,27,10.4,14,2,0,1,34.6,37.4,0
30919,11.58,20,25.6,12,5,0,2,46.2,50.6,0
30920,11.26,14,16.4,10,0,0,1,27.1,30.4,0
30921,5.02,32,13.4,13,0,1,1,64.6,50.4,1
30922,1.19,8,2.2,11,1,0,0,24.0,15.2,0
30923,11.86,12,24.3,12,0,0,0,48.2,41.3,0
30924,8.02,11,18.0,2,6,0,1,37.9,29.0,0
30925,8.47,27,22.4,19,5,0,0,69.9,54.4,1
30926,3.66,30,5.6,22,2,0,2,37.7,35.6,0
30927,9.92,30,16.4,19,3,0,1,58.4,51.4,0
30928,6.91,12,13.2,22,0,0,1,30.3,25.2,0
30929,5.91,21,9.2,10,4,0,2,32.1,30.2,0
30930,9.02,21,17.6,16,0,1,2,42.2,38.6,0
30931,4.78,33,6.9,6,2,0,2,44.3,39.9,0
30932,5.44,34,13.5,10,1,0,1,54.9,47.5,0
30933,8.0,14,11.7,20,2,1,0,52.0,30.7,1
30934,7.86,34,11.7,15,3,0,2,45.2,45.7,0
30935,11.67,31,17.3,16,0,0,1,53.2,48.3,0
30936,6.97,11,18.1,15,0,0,2,26.7,29.1,0
30937,4.19,27,8.9,12,4,1,1,53.1,40.9,1
30938,3.81,33,6.1,13,2,0,2,47.7,44.1,0
30939,6.64,12,12.5,18,6,1,0,48.9,29.5,1
30940,1.87,14,3.0,9,3,1,2,23.1,17.0,0
30941,7.26,31,13.7,2,1,0,1,50.3,44.7,0
30942,4.99,29,12.1,19,6,0,2,43.5,46.1,0
30943,4.55,29,10.6,21,1,0,0,55.2,44.6,1
30944,2.71,12,4.1,20,2,0,1,24.6,21.1,0
30945,6.2,12,12.9,16,0,0,1,29.7,24.9,0
30946,0.93,6,1.8,4,4,1,1,11.6,7.8,0
30947,7.48,26,11.8,17,4,0,1,45.4,37.8,0
30948,3.78,29,5.8,10,3,0,0,44.3,34.8,0
30949,10.91,29,23.4,4,5,0,1,61.0,52.4,0
